date,sweep_id,arch,instance_type,clone_run_index,image,kind,probe_index,wall_seconds,exit_code,notes
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,3,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,4,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,5,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,6,1.190,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,7,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,8,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,9,1.050,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,10,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,11,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,12,1.010,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,13,1.060,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,14,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,15,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,16,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,17,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,18,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,19,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,4,ensemblorg/ensembl-vep:release_115.2,probe,20,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,1,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,2,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,3,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,4,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,5,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,6,0.910,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,7,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,8,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,9,1.010,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,10,0.850,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,11,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,12,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,13,1.150,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,14,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,15,0.990,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,16,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,17,0.930,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,18,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,19,0.870,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,5,ensemblorg/ensembl-vep:release_115.2,probe,20,0.800,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,1,0.940,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,2,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,3,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,4,0.990,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,5,0.900,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,6,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,7,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,8,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,9,1.150,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,10,1.050,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,11,1.130,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,12,1.110,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,13,1.180,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,14,1.190,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,15,1.110,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,16,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,17,1.100,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,18,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,19,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,6,ensemblorg/ensembl-vep:release_115.2,probe,20,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,1,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,2,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,3,1.230,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,4,0.900,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,5,0.930,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,6,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,7,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,8,1.180,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,9,1.010,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,10,0.850,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,11,0.890,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,12,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,13,1.140,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,14,1.060,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,15,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,16,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,17,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,18,1.110,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,19,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,7,ensemblorg/ensembl-vep:release_115.2,probe,20,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,1,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,2,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,3,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,4,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,5,0.940,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,6,0.910,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,7,0.930,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,8,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,9,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,10,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,11,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,12,1.060,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,13,0.890,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,14,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,15,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,16,1.160,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,17,1.060,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,18,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,19,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,8,ensemblorg/ensembl-vep:release_115.2,probe,20,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,1,1.020,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,2,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,3,1.080,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,4,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,5,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,6,1.100,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,7,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,8,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,9,0.930,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,10,1.170,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,11,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,12,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,13,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,14,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,15,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,16,1.110,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,17,1.050,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,18,1.070,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,19,1.120,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,arm64,r8gd.8xlarge,9,ensemblorg/ensembl-vep:release_115.2,probe,20,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,1,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,2,0.810,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,3,0.870,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,4,0.900,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,5,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,6,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,7,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,8,0.960,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,9,1.030,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,10,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,11,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,12,0.980,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,13,0.920,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,14,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,15,0.970,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,16,0.900,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,17,0.940,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,18,1.040,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,19,0.950,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,1,ensemblorg/ensembl-vep:release_115.2,probe,20,1.000,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,10,ensemblorg/ensembl-vep:release_115.2,probe,1,0.990,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,10,ensemblorg/ensembl-vep:release_115.2,probe,2,0.890,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,10,ensemblorg/ensembl-vep:release_115.2,probe,3,0.910,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
2026-09-20,sweep-20260920T012411Z,x86_64,r8id.8xlarge,10,ensemblorg/ensembl-vep:release_115.2,probe,4,0.940,0,docker run --rm <image> true; no annotation; image warm from the clone's timed cells
